fechaOperacion,fechaConcertacion,tipoOperacion,tipoModalidad,tipoOiv,grano,volumenTN,condicionCalidad,condicionCalidadAuxiliar,procedenciaProvincia,procedenciaLocalidad,simboloPrecioPorTN,precioTN,lugarEntrega,fechaEntregaDesde,fechaEntregaHasta,condicionPago,esDestinoFinal,cosecha,numeroOperacionInstancia,nroOperacion,esUltimaInstancia
2025-06-03T10:45:18.393,2025-06-03T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,66.86,Cámara,,CÓRDOBA,HOLMBERG,$,209000.00,Zona 9/En destino,2025-06-03T00:00:00,2025-06-10T00:00:00,A plazo,SI,COSECHA 24/25,1,2698590257,Si
2025-06-03T10:45:01.677,2025-06-03T00:00:00,Contrato,Canje,Precio Hecho,SOJA,30.50,Cámara,,CÓRDOBA,LAS GRAMILLAS (DPTO.,$,297600.00,Cordoba/En destino,2025-06-03T00:00:00,2025-06-04T00:00:00,A plazo,SI,COSECHA 24/25,1,2698560250,Si
2025-06-03T10:44:20.863,2025-06-03T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,32.32,Cámara,,CÓRDOBA,HOLMBERG,$,209700.00,Zona 9/En destino,2025-06-03T00:00:00,2025-06-10T00:00:00,A plazo,SI,COSECHA 24/25,1,2698500258,Si
2025-06-03T10:43:06.363,2025-06-03T00:00:00,Contrato,Canje,Precio Hecho,SOJA,100.00,Cámara,,ENTRE RÍOS,GUALEGUAYCHU,$,315000.00,Zona 13/En destino,2025-06-15T00:00:00,2025-07-15T00:00:00,A plazo,NO,COSECHA 24/25,1,2698460256,Si
2025-06-03T10:41:59.33,2025-06-02T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,26.55,Cámara,,CÓRDOBA,ORDOÑEZ,$,325000.00,Rosario N/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,2,2671150255,Si
2025-06-03T10:41:59.207,2025-06-02T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,174.00,Cámara,,CÓRDOBA,SATURNINO M. LASPIUR,$,322025.00,Rosario N/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,2,2666520257,Si
2025-06-03T10:41:59.08,2025-05-29T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,200.00,Cámara,,SALTA,LAS LAJITAS,$,325000.00,Zona 17/En destino,2025-05-29T00:00:00,2025-06-28T00:00:00,A plazo,SI,COSECHA 24/25,3,2612690254,Si
2025-06-03T10:41:58.94,2025-05-29T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,10.01,Cámara,,CÓRDOBA,LA TORDILLA NORTE,$,325000.00,Rosario N/En destino,2025-05-29T00:00:00,2025-06-28T00:00:00,A plazo,SI,COSECHA 24/25,3,2585850252,Si
2025-06-03T10:41:58.813,2025-05-28T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,135.77,Cámara,,CÓRDOBA,CHUÑA,U$S,275.00,Zona 8/En destino,2025-05-28T00:00:00,2025-06-26T00:00:00,A plazo,SI,COSECHA 24/25,2,2628100252,Si
2025-06-03T10:41:58.69,2025-05-28T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,178.56,Cámara,,CÓRDOBA,CHUÑA,U$S,275.00,Zona 8/En destino,2025-05-28T00:00:00,2025-06-26T00:00:00,A plazo,SI,COSECHA 24/25,2,2554590252,Si
2025-06-03T10:41:58.58,2025-05-23T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,1.07,Cámara,,CÓRDOBA,RIO PRIMERO,$,325000.00,Rosario N/En destino,2025-05-23T00:00:00,2025-06-22T00:00:00,A plazo,SI,COSECHA 24/25,4,2461360257,Si
2025-06-03T10:41:58.457,2025-05-23T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,234.90,Cámara,,SALTA,JOAQUIN V. GONZALEZ,$,209000.00,Rosario N/En destino,2025-05-23T00:00:00,2025-06-21T00:00:00,A plazo,SI,COSECHA 24/25,3,2455350258,Si
2025-06-03T10:41:58.33,2025-05-21T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,500.64,Cámara,,CÓRDOBA,BALLESTEROS,U$S,280.19,Rosario N/En destino,2025-05-21T00:00:00,2025-06-15T00:00:00,A plazo,SI,COSECHA 24/25,2,2480640252,Si
2025-06-03T10:41:58.207,2025-05-21T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,2.46,Cámara,,BUENOS AIRES,CARLOS CASARES,$,306136.00,Zona 7/En destino,2025-05-21T00:00:00,2025-06-20T00:00:00,A plazo,SI,COSECHA 24/25,4,2378210251,Si
2025-06-03T10:41:58.063,2025-05-20T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,89.25,Cámara,,CÓRDOBA,ONCATIVO,$,325000.00,Zona 8/En destino,2025-05-20T00:00:00,2025-06-19T00:00:00,A plazo,SI,COSECHA 24/25,2,2365950256,Si
2025-06-03T10:41:57.957,2025-05-20T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,2.50,Cámara,,CÓRDOBA,ONCATIVO,$,325000.00,Zona 8/En destino,2025-05-20T00:00:00,2025-06-19T00:00:00,A plazo,SI,COSECHA 24/25,4,2365940250,Si
2025-06-03T10:41:57.813,2025-05-20T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,30.52,Cámara,,CÓRDOBA,GIGENA,U$S,270.00,Rosario N/En destino,2025-05-20T00:00:00,2025-06-19T00:00:00,A plazo,SI,COSECHA 24/25,3,2341900258,Si
2025-06-03T10:41:57.707,2025-05-19T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,30.00,Cámara,,BUENOS AIRES,BANDERALO,U$S,275.00,Rosario N/En destino,2025-05-19T00:00:00,2025-06-18T00:00:00,A plazo,SI,COSECHA 24/25,2,2296550259,Si
2025-06-03T10:41:57.58,2025-05-19T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,1000.00,Cámara,,CÓRDOBA,BALLESTEROS,U$S,280.19,Rosario N/En destino,2025-05-19T00:00:00,2025-06-10T00:00:00,A plazo,SI,COSECHA 24/25,2,2346340250,Si
2025-06-03T10:41:57.44,2025-05-16T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,15.00,Cámara,,BUENOS AIRES,CORONEL GRANADA,U$S,275.00,Zona 7/En origen ,2025-05-16T00:00:00,2025-06-15T00:00:00,A plazo,SI,COSECHA 24/25,3,2263080257,Si
2025-06-03T10:41:57.33,2025-05-13T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,55.00,Cámara,,SANTA FE,POZO BORRADO,U$S,277.42,Rosario N/En destino,2025-05-13T00:00:00,2025-06-12T00:00:00,A plazo,SI,COSECHA 24/25,4,2162800259,Si
2025-06-03T10:41:57.207,2025-05-08T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,37.28,Cámara,,CÓRDOBA,MATORRALES,$,211090.00,Rosario N/En destino,2025-05-08T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,2,2080630258,Si
2025-06-03T10:41:57.097,2025-05-07T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,30.00,Cámara,,SANTIAGO DEL ESTERO,QUIMILI,U$S,277.42,Zona 15/En destino,2025-05-07T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,9,2035280254,Si
2025-06-03T10:41:56.97,2025-04-29T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,51.80,Cámara,,CÓRDOBA,ONCATIVO,$,325000.00,Rosario N/En destino,2025-04-29T00:00:00,2025-05-29T00:00:00,A plazo,SI,COSECHA 24/25,3,1866690258,Si
2025-06-03T10:41:56.847,2025-04-29T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,153.12,Cámara,,BUENOS AIRES,DUSSAUD,U$S,260.00,Zona 7/En destino,2025-04-29T00:00:00,2025-05-29T00:00:00,A plazo,SI,COSECHA 24/25,2,1861810255,Si
2025-06-03T10:41:56.737,2025-04-28T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,55.43,Cámara,,CÓRDOBA,ONCATIVO,$,325000.00,Zona 8/En destino,2025-04-28T00:00:00,2025-05-28T00:00:00,A plazo,SI,COSECHA 24/25,3,1827080256,Si
2025-06-03T10:41:56.61,2025-04-28T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,60.45,Cámara,,BUENOS AIRES,GENERAL PINTO,U$S,275.00,Rosario N/En destino,2025-04-28T00:00:00,2025-05-27T00:00:00,A plazo,SI,COSECHA 24/25,2,1819930259,Si
2025-06-03T10:41:56.47,2025-04-25T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,200.00,Cámara,,BUENOS AIRES,PERGAMINO,U$S,278.05,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,4,1817180252,Si
2025-06-03T10:41:56.347,2025-04-22T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,348.00,Cámara,,CÓRDOBA,LA PUERTA (DPTO. RIO,$,325000.00,Rosario N/En destino,2025-04-22T00:00:00,2025-05-22T00:00:00,A plazo,SI,COSECHA 24/25,3,1724650259,Si
2025-06-03T10:41:56.237,2025-04-21T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,35.00,Cámara,,BUENOS AIRES,GENERAL PINTO,$,325000.00,Zona 7/En destino,2025-04-21T00:00:00,2025-05-21T00:00:00,A plazo,SI,COSECHA 24/25,6,1679280259,Si
2025-06-03T10:41:56.11,2025-04-16T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,35.00,Cámara,,LA PAMPA,GENERAL PICO,U$S,275.66,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,1663170259,Si
2025-06-03T10:41:55.987,2025-04-16T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,500.00,Cámara,,SANTA FE,SAN JUSTO,U$S,278.06,Rosario N/En destino,2025-04-16T00:00:00,2025-05-15T00:00:00,A plazo,SI,COSECHA 24/25,5,1642890251,Si
2025-06-03T10:41:55.86,2025-04-14T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,30.00,Cámara,,BUENOS AIRES,MOORE,U$S,275.00,Rosario N/En destino,2025-04-14T00:00:00,2025-05-14T00:00:00,A plazo,SI,COSECHA 24/25,2,1609300252,Si
2025-06-03T10:41:55.737,2025-02-06T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,12.94,Cámara,,SANTIAGO DEL ESTERO,AEROLITO,U$S,277.42,Rosario N/En destino,2025-02-06T00:00:00,2025-03-08T00:00:00,A plazo,SI,COSECHA 23/24,6,611220251,Si
2025-06-03T10:41:55.627,2025-01-16T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,200.00,Cámara,,SANTA FE,ROSARIO,$,211797.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,289660259,Si
2025-06-03T10:41:55.517,2024-12-30T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,200.00,Cámara,,SANTA FE,LAS ROSAS,U$S,179.04,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,4,6103250240,Si
2025-06-03T10:41:55.393,2024-12-30T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,191.05,Cámara,,BUENOS AIRES,CHACABUCO,U$S,179.04,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 23/24,6,6100950241,Si
2025-06-03T10:41:55.283,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,520.00,Cámara,,CÓRDOBA,IDIAZABAL,U$S,179.04,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,6,6097110245,Si
2025-06-03T10:41:55.157,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,500.00,Cámara,,BUENOS AIRES,BRAGADO,U$S,179.04,Zona 5/En destino,2025-03-15T00:00:00,2025-04-15T00:00:00,A plazo,SI,COSECHA 24/25,8,6096960245,Si
2025-06-03T10:41:55.033,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,700.00,Cámara,,SANTA FE,RAFAELA,U$S,179.04,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,11,6079020247,Si
2025-06-03T10:41:54.923,2024-12-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,500.00,Cámara,,CÓRDOBA,RIO CUARTO,U$S,179.04,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,6078540247,Si
2025-06-03T10:41:54.783,2024-12-06T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,277.16,Cámara,,CÓRDOBA,ELENA,U$S,278.42,Rosario N/En destino,2024-12-06T00:00:00,2025-01-04T00:00:00,A plazo,SI,COSECHA 23/24,3,5700050248,Si
2025-06-03T10:41:54.673,2024-12-03T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,11.50,Cámara,,CÓRDOBA,ELENA,U$S,278.42,Rosario N/En destino,2024-12-03T00:00:00,2025-01-01T00:00:00,A plazo,SI,COSECHA 23/24,12,5613210247,Si
2025-06-03T10:41:54.533,2024-11-27T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,29.55,Cámara,,SANTA FE,VILLA ELOISA,U$S,275.00,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,3,5516580242,Si
2025-06-03T10:41:54.407,2024-11-19T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,300.00,Cámara,,BUENOS AIRES,PERGAMINO,U$S,278.05,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,5379370243,Si
2025-06-03T10:41:54.3,2024-10-04T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,150.00,Cámara,,BUENOS AIRES,TANDIL,U$S,267.65,Quequen/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,4755090242,Si
2025-06-03T10:41:54.173,2024-09-16T00:00:00,Fijación,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,73.30,Cámara,,SANTIAGO DEL ESTERO,TOBAS,U$S,177.27,Zona 15/En destino,2024-09-16T00:00:00,2024-10-16T00:00:00,A plazo,SI,COSECHA 22/23,7,4444480241,Si
2025-06-03T10:41:54.033,2024-06-25T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,195.18,Cámara,,SALTA,GENERAL BALLIVIAN,$,325000.00,Rosario N/En destino,2024-06-25T00:00:00,2024-07-24T00:00:00,A plazo,SI,COSECHA 23/24,3,3027690245,Si
2025-06-03T10:41:53.907,2024-05-21T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,300.00,Cámara,,BUENOS AIRES,QUEQUEN,U$S,277.75,Quequen/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,3,2307910244,Si
2025-06-03T10:41:53.783,2024-05-20T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,100.00,Cámara,,CHACO,HERMOSO CAMPO,$,315000.00,Zona 15/En destino,2024-05-20T00:00:00,2024-06-16T00:00:00,A plazo,SI,COSECHA 23/24,2,2278440241,Si
2025-06-03T10:41:53.61,2023-04-29T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,100.00,Cámara,,CHACO,COLONIA BERMEJO,U$S,277.42,Rosario N/En destino,2023-04-29T00:00:00,2023-05-29T00:00:00,A plazo,SI,COSECHA 22/23,4,2938960235,Si
2025-06-03T10:32:47.98,2025-06-03T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,60.00,Cámara,,SANTA FE,SANCTI SPIRITU,,,Rosario N/En destino,2025-06-03T00:00:00,2025-07-03T00:00:00,A plazo,SI,COSECHA 24/25,1,2698240256,Si
2025-06-03T10:32:28.37,2025-06-03T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,TRIGO PAN,380.00,Cámara,,ENTRE RÍOS,VICTORIA,,,Rosario N/En destino,2025-11-01T00:00:00,2025-11-30T00:00:00,A plazo,SI,COSECHA 25/26,1,2698180253,Si
2025-06-03T10:32:24.31,2025-06-03T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,120.00,Cámara,,CÓRDOBA,LA CESIRA,,,Rosario N/En destino,2025-06-03T00:00:00,2025-07-03T00:00:00,A plazo,SI,COSECHA 23/24,1,2698170258,Si
2025-06-03T10:19:54.7,2025-06-03T00:00:00,Contrato,Canje,Precio Hecho,SOJA,10.91,Fábrica,,BUENOS AIRES,BRAGADO,$,296787.76,Rosario S/En destino,2025-06-03T00:00:00,2025-06-03T00:00:00,A plazo,SI,COSECHA 24/25,1,2698050252,Si
2025-06-03T10:19:01.987,2025-06-03T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,25.30,Fábrica,,CÓRDOBA,LAS HIGUERAS (DPTO.,$,288500.00,Zona 9/En destino,2025-06-03T00:00:00,2025-06-03T00:00:00,A plazo,NO,COSECHA 24/25,1,2698030251,Si
2025-06-03T10:09:21.137,2025-06-03T00:00:00,Contrato,Canje,Precio Hecho,SOJA,1.81,Fábrica,,SANTA FE,HUGHES,$,301634.90,Rosario S/En destino,2025-06-03T00:00:00,2025-06-03T00:00:00,A plazo,SI,COSECHA 24/25,1,2697940254,Si
2025-06-03T10:04:10.02,2025-06-03T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,211.45,Fábrica,,SANTIAGO DEL ESTERO,TOMAS YOUNG,$,281000.00,Zona 15/En origen ,2025-06-03T00:00:00,2025-06-30T00:00:00,A plazo,SI,COSECHA 24/25,2,2695990254,Si
2025-06-03T10:00:10.507,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,60.00,Otra,,CÓRDOBA,VILLA MARIA (JESUS M,$,190000.00,Zona 9/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2697690258,Si
2025-06-03T10:00:06.19,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,60.00,Otra,,CÓRDOBA,VILLA MARIA (JESUS M,$,187000.00,Zona 9/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2697680252,Si
2025-06-03T09:57:09.993,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,500.00,Cámara,,SANTA FE,VILLA MINETTI,$,214000.00,Zona 14/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,NO,COSECHA 24/25,1,2697570252,Si
2025-06-03T09:56:14.92,2025-06-02T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,MAIZ,150.00,Cámara,,CÓRDOBA,CHUCUL,,,Zona 8/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2697490259,Si
2025-06-03T09:53:58.083,2025-05-28T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,28.12,Cámara,,BUENOS AIRES,JUAN E. BARRA,U$S,270.00,Quequen/En destino,2025-05-28T00:00:00,2025-06-28T00:00:00,A plazo,SI,COSECHA 24/25,1,2697450257,Si
2025-06-03T09:53:07.857,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,150.00,Cámara,,BUENOS AIRES,LINCOLN,U$S,200.00,Rosario S/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2697440251,Si
2025-06-03T09:51:06.36,2025-06-03T00:00:00,Contrato,Canje,Precio Hecho,MAIZ,60.00,Cámara,,CÓRDOBA,PUEBLO ITALIANO,U$S,171.27,Zona 12/En destino,2025-06-03T00:00:00,2025-07-03T00:00:00,A plazo,NO,COSECHA 24/25,1,2697040253,Si
2025-06-03T09:48:36.033,2025-06-03T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,MAIZ,120.00,Cámara,,CÓRDOBA,SINSACATE,,,Cordoba/En destino,2025-06-03T00:00:00,2025-07-03T00:00:00,A plazo,NO,COSECHA 24/25,1,2696790259,Si
2025-06-03T09:48:22.4,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,500.00,Art. 12,,BUENOS AIRES,PIEDRITAS,$,235800.00,Zona 9/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696770258,Si
2025-06-03T09:48:19.107,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,80.00,Cámara,,SANTA FE,VILLA CAÑAS,$,322000.00,Zona 8/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696750257,Si
2025-06-03T09:48:14.2,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,200.00,Cámara,,SANTA FE,TEODELINA,$,322000.00,Zona 8/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696740251,Si
2025-06-03T09:45:29.037,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,GIRASOL,120.00,Cámara,,BUENOS AIRES,AMEGHINO,U$S,330.00,Rosario N/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696520251,Si
2025-06-03T09:45:22.853,2024-10-15T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,SOJA,1000.00,Fábrica,,SANTA FE,ROSARIO,$,322000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 24/25,3,4844670244,Si
2025-06-03T09:41:06.957,2025-06-02T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,15.00,Fábrica,,CÓRDOBA,RIO CUARTO,,,Zona 9/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696340253,Si
2025-06-03T09:38:56.223,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,960.00,Cámara,,BUENOS AIRES,SAN ANTONIO DE ARECO,$,212000.00,Zona 5/En destino,2025-06-02T00:00:00,2025-06-11T00:00:00,A plazo,SI,COSECHA 24/25,1,2696290256,Si
2025-06-03T09:38:36.297,2025-06-02T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,90.00,Fábrica,,CÓRDOBA,JOVITA,,,Zona 9/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696280250,Si
2025-06-03T09:38:15.567,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,35.00,Cámara,,CÓRDOBA,PIQUILLIN,$,190000.00,Zona 8/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696270255,Si
2025-06-03T09:38:10.613,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,4000.00,Cámara,,SALTA,ANTILLA,U$S,151.00,Zona 16/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696250254,Si
2025-06-03T09:38:05.66,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,2000.00,Cámara,,SANTIAGO DEL ESTERO,RAPELLI,U$S,151.00,Zona 16/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696240259,Si
2025-06-03T09:38:00.677,2025-06-02T00:00:00,Contrato,Compraventa,Fijar Precio/M. T. País,MAIZ,1000.00,Cámara,,SANTIAGO DEL ESTERO,EL BOBADAL,,,Zona 16/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696230253,Si
2025-06-03T09:37:51.343,2025-06-02T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,MAIZ,90.00,Cámara,,CÓRDOBA,CHAJAN,,,Zona 9/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696220258,Si
2025-06-03T09:37:30.377,2025-05-27T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,100.00,Cámara,,CÓRDOBA,RIO CUARTO,$,194300.00,Zona 9/En destino,2025-05-27T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,1,2696200257,Si
2025-06-03T09:37:08.817,2025-06-03T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,40.00,Fábrica,,CÓRDOBA,RIO CUARTO,$,317000.00,Zona 9/En destino,2025-06-03T00:00:00,2025-06-03T00:00:00,A plazo,NO,COSECHA 23/24,1,2696190251,Si
2025-06-03T09:37:02.55,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,120.00,Cámara,,BUENOS AIRES,ARRECIFES,$,211000.00,Zona 6/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696180256,Si
2025-06-03T09:36:57.19,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,90.00,Cámara,,BUENOS AIRES,ALBERTI,$,211000.00,Zona 6/En destino,2025-06-02T00:00:00,2025-06-08T00:00:00,A plazo,SI,COSECHA 24/25,1,2696170250,Si
2025-06-03T09:36:52.003,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,180.00,Cámara,,BUENOS AIRES,ASAMBLEA,$,210000.00,Zona 6/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696160255,Si
2025-06-03T09:36:46.957,2025-06-02T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,420.00,Cámara,,BUENOS AIRES,SAN ANTONIO DE ARECO,$,212000.00,Zona 6/En destino,2025-06-02T00:00:00,2025-06-10T00:00:00,A plazo,SI,COSECHA 24/25,1,2696140254,Si
2025-06-03T09:36:41.743,2025-06-02T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,MAIZ,30.00,Cámara,,CÓRDOBA,LABOULAYE,,,Rosario S/En destino,2025-06-02T00:00:00,2025-07-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696130259,Si
2025-06-03T09:35:18.313,2025-06-03T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,26.00,Fábrica,,CÓRDOBA,RIO CUARTO,$,317000.00,Zona 9/En destino,2025-06-03T00:00:00,2025-06-03T00:00:00,A plazo,NO,COSECHA 23/24,1,2696080251,Si
2025-06-03T09:34:38.533,2025-06-02T00:00:00,Contrato,Canje,Precio Hecho,SOJA,4.48,Fábrica,,BUENOS AIRES,NAVARRO,$,298511.67,Rosario S/En destino,2025-06-02T00:00:00,2025-06-02T00:00:00,A plazo,SI,COSECHA 24/25,1,2696060250,Si
2025-06-03T09:34:21.953,2025-06-03T00:00:00,Rectificación,Compraventa,Precio Hecho,SOJA,100.00,Fábrica,,SANTA FE,MURPHY,$,322000.00,Rosario N/En destino,2025-06-03T00:00:00,2025-06-13T00:00:00,A plazo,SI,COSECHA 24/25,2,2695690250,Si
